AS8990,212.92.0.1,66.85,0.0,2,-8.990662
AS8990,212.92.0.8,66.325005,0.0,1,
AS8990,212.92.0.14,99.975006,0.0,1,
AS8990,212.92.0.15,98.425,0.0,1,
AS8990,212.92.0.17,66.6,0.0,2,36.89302
AS8990,212.92.0.30,68.424995,0.0,,
AS8990,212.92.0.42,69.700005,0.0,,
AS8990,212.92.0.44,69.850006,0.0,,
AS8990,212.92.0.45,69.825,0.0,,
AS8990,212.92.0.46,73.95,0.0,,
