AS103,129.105.0.66,172.75,0.0,3,50.34485
AS103,129.105.0.67,164.25,0.0,3,-447.57135
AS103,129.105.0.65,169.5,0.0,3,-470.52203
AS103,129.105.0.71,171.75,0.0,4,-545.5109
AS103,129.105.0.70,163.0,0.0,4,-643.0166
AS103,129.105.0.72,158.75,0.0,4,-0.6326752
AS103,129.105.0.73,160.75,0.0,4,-5.982315
AS103,129.105.0.74,163.5,0.0,4,-298.71704
AS103,129.105.0.75,163.25,0.0,4,-234.12968
AS103,129.105.0.76,159.25,0.0,4,-12.071655
