AS376,192.139.148.1,163.5,0.0,2,8.017319
AS376,192.139.148.2,165.5,0.0,3,6.983322
AS376,192.139.148.5,162.75,0.0,3,-9.741653
AS376,192.139.148.12,164.75,0.0,3,-11.847336
AS376,192.139.148.14,165.75,0.0,2,1.6070099
AS376,192.139.148.15,162.0,0.0,2,25.891678
AS376,192.139.148.17,160.25,0.0,3,7.7993317
AS376,192.139.148.18,163.25,0.0,3,7.7169952
AS376,192.139.148.19,163.75,0.0,2,5.6096497
AS376,192.139.148.20,163.0,0.0,2,2.0776672
