AS226,204.89.8.1,210.0,0.0,1,
AS226,204.89.8.2,209.25,0.0,2,-12.202362
AS226,204.89.8.3,209.75,0.0,1,
AS226,204.89.8.4,206.25,0.0,,
AS226,204.89.8.5,210.25,0.0,2,-99.754456
AS226,204.89.10.1,209.0,0.0,1,
AS226,204.89.10.3,209.5,0.0,1,
AS226,204.89.10.4,210.0,0.0,,
AS226,204.89.14.1,210.75,0.0,1,
AS226,204.89.14.3,212.25,0.0,,
