AS195,198.17.46.1,211.5,0.0,,
AS195,198.17.46.8,215.0,0.0,1,
AS195,198.17.46.17,216.25,0.0,1,
AS195,198.17.46.109,214.0,0.0,,
AS195,198.17.46.112,214.0,0.0,,
AS195,198.17.46.114,213.5,0.0,,
AS195,198.17.46.117,212.75,0.0,1,
AS195,198.17.46.130,212.25,0.0,,
AS195,198.17.46.176,211.5,0.0,,
AS195,198.17.47.8,211.75,0.0,1,
