AS104,198.59.55.1,221.25,0.0,1,
AS104,198.59.55.9,221.0,0.0,1,
AS104,198.59.55.10,204.75,0.0,1,
AS104,198.59.55.13,218.75,0.0,1,
AS104,198.59.55.18,221.25,0.0,1,
AS104,198.59.55.17,211.0,0.0,1,
AS104,198.59.55.21,204.25,0.0,1,
AS104,198.59.55.22,206.5,0.0,1,
AS104,198.59.55.26,203.75,0.0,1,
AS104,198.59.55.25,228.5,0.0,,
