AS131,128.111.1.6,212.75,0.0,3,-147.22894
AS131,128.111.1.2,213.5,0.0,,
AS131,128.111.1.1,215.75,0.0,4,-204.02603
AS131,128.111.1.8,215.25,0.0,2,-160.7067
AS131,128.111.1.5,212.75,0.0,3,167.95694
AS131,128.111.1.9,237.0,0.0,3,-147.23001
AS131,128.111.1.12,253.25,0.0,,
AS131,128.111.1.13,263.5,0.0,1,
AS131,128.111.1.17,286.25,0.0,,
AS131,128.111.1.33,286.75,0.0,,
