AS8983,135.245.192.3,81.95,0.0,,
AS8983,135.245.192.4,79.674995,0.0,,
AS8983,135.245.192.7,80.2,0.0,,
AS8983,135.245.192.6,76.65,0.0,,
AS8983,135.245.192.10,78.5,0.0,,
AS8983,135.245.192.11,76.4,0.0,,
AS8983,135.245.192.14,75.275,0.0,,
AS8983,135.245.192.33,NaN,NaN,,
AS8983,135.245.192.34,NaN,NaN,,
AS8983,135.245.192.35,NaN,NaN,,
