AS250,193.227.234.48,56.875,0.0,1,
AS250,193.227.234.51,55.65,0.0,1,
AS250,193.227.234.49,55.125,0.0,1,
AS250,193.227.234.50,55.1,0.0,1,
AS250,193.227.234.52,55.65,0.0,1,
AS250,193.227.234.54,51.600002,0.0,1,
AS250,193.227.234.53,52.125,0.0,1,
AS250,193.227.234.55,52.375,0.0,1,
AS250,193.227.234.131,52.800003,0.0,1,
AS250,193.227.234.130,53.375,0.0,1,
