AS250,193.227.234.48,56.05,0.0,1,
AS250,193.227.234.51,54.65,0.0,1,
AS250,193.227.234.49,56.25,0.0,1,
AS250,193.227.234.50,54.8,0.0,1,
AS250,193.227.234.52,55.875,0.0,1,
AS250,193.227.234.54,52.425003,0.0,1,
AS250,193.227.234.53,51.775,0.0,1,
AS250,193.227.234.55,52.125004,0.0,1,
AS250,193.227.234.131,53.425003,0.0,1,
AS250,193.227.234.130,55.275,0.0,1,
